order_item_id,order_id,product_id,quantity,unit_price,discount,profit
9512,4230,166,1,162.25,0.2,49.84
9513,4230,157,1,208.01,0.0,54.22
9514,4231,164,2,246.2,0.0,127.88
9515,4231,184,1,730.61,0.05,365.03
9516,4231,147,2,743.61,0.25,492.38
9517,4232,102,2,163.8,0.3,70.28
9518,4232,101,3,276.22,0.3,34.06
9519,4232,134,1,347.96,0.0,193.02
9520,4233,48,2,1112.65,0.15,902.87
9521,4234,59,3,509.48,0.15,273.08
9522,4235,67,1,647.26,0.25,215.32
9523,4235,25,3,653.92,0.15,604.12
9524,4235,70,2,96.21,0.05,74.3
9525,4235,194,1,632.39,0.0,359.41
9526,4236,73,1,675.15,0.0,347.8
9527,4236,154,1,679.28,0.2,147.05
9528,4236,96,2,1064.23,0.0,1252.32
9529,4237,139,1,679.43,0.25,167.2
9530,4237,70,1,96.21,0.15,27.53
9531,4237,162,1,551.2,0.2,219.96
9532,4237,175,1,434.86,0.2,38.04
9533,4237,146,1,69.07,0.25,23.03
9534,4238,97,1,232.31,0.05,57.59
9535,4238,39,1,598.55,0.15,150.98
9536,4239,18,2,136.63,0.0,72.58
9537,4239,72,1,635.61,0.05,263.16
9538,4240,132,2,590.43,0.3,173.5
9539,4240,161,2,607.74,0.15,334.94
9540,4240,49,1,514.34,0.0,258.22
9541,4240,176,1,378.49,0.0,167.2
9542,4241,197,1,103.44,0.0,30.39
9543,4242,200,2,223.07,0.1,222.27
9544,4242,8,1,945.14,0.25,267.5
9545,4243,104,2,713.08,0.0,821.86
9546,4244,126,1,239.83,0.1,84.46
9547,4244,186,2,493.82,0.0,523.16
9548,4244,64,1,658.39,0.1,270.61
9549,4244,56,2,232.67,0.25,89.69
9550,4245,132,1,590.43,0.25,116.27
9551,4246,101,1,276.22,0.25,25.17
9552,4246,42,1,344.56,0.1,76.27
9553,4246,20,2,82.67,0.0,61.86
9554,4246,195,1,337.1,0.0,147.79
9555,4247,127,1,811.48,0.0,351.69
9556,4247,69,1,596.14,0.15,127.19
9557,4248,123,2,465.22,0.25,224.37
9558,4248,197,1,103.44,0.2,9.7
9559,4248,87,1,625.37,0.05,337.22
9560,4248,6,1,703.95,0.0,261.95
9561,4249,187,1,223.02,0.0,113.05
9562,4249,71,1,715.66,0.2,232.84
9563,4249,151,1,494.49,0.15,109.06
9564,4250,102,1,163.8,0.25,43.33
9565,4251,90,1,120.0,0.2,13.32
9566,4252,177,2,457.66,0.2,255.74
9567,4252,137,2,407.84,0.2,275.52
9568,4253,198,2,205.5,0.05,175.37
9569,4254,96,2,1064.23,0.25,720.21
9570,4254,179,1,127.27,0.25,10.47
9571,4255,17,1,79.24,0.05,15.01
9572,4256,168,1,426.06,0.25,127.26
9573,4256,155,1,129.84,0.25,22.01
9574,4256,23,1,195.19,0.0,55.51
9575,4256,127,1,811.48,0.25,148.82
9576,4257,109,1,30.29,0.1,13.47
9577,4257,199,1,391.08,0.0,126.61
9578,4258,75,1,141.06,0.0,64.58
9579,4258,51,1,591.25,0.3,173.82
9580,4259,164,1,246.2,0.1,39.32
9581,4259,194,1,632.39,0.15,264.55
9582,4260,79,1,64.7,0.3,5.62
9583,4260,189,1,338.32,0.1,74.19
9584,4260,153,1,592.19,0.3,-23.4
9585,4261,70,2,96.21,0.0,83.92
9586,4261,155,1,129.84,0.0,54.47
9587,4262,142,2,331.65,0.2,231.28
9588,4263,7,1,426.24,0.25,67.47
9589,4263,166,1,162.25,0.25,41.73
9590,4264,74,1,191.16,0.2,74.44
9591,4264,84,2,574.58,0.05,289.16
9592,4265,37,1,413.44,0.2,143.48
9593,4266,5,2,544.75,0.0,613.92
9594,4267,39,1,598.55,0.25,91.12
9595,4268,67,1,647.26,0.2,247.69
9596,4268,20,1,82.67,0.05,26.8
9597,4269,96,1,1064.23,0.1,519.74
9598,4269,188,2,129.24,0.15,71.55
9599,4269,195,1,337.1,0.25,63.52
9600,4270,74,2,191.16,0.0,225.34
9601,4271,109,2,30.29,0.1,26.94
9602,4271,46,1,393.07,0.2,81.34
9603,4271,38,1,122.11,0.3,11.28
9604,4272,175,3,434.86,0.0,375.03
9605,4273,18,1,136.63,0.1,22.63
9606,4273,16,1,44.1,0.3,-1.43
9607,4274,110,1,586.81,0.05,302.34
9608,4274,70,1,96.21,0.2,22.72
9609,4274,29,1,452.96,0.05,205.81
9610,4275,194,2,632.39,0.05,655.58
9611,4275,164,1,246.2,0.05,51.63
9612,4275,58,2,255.65,0.3,110.37
9613,4276,110,1,586.81,0.3,155.64
9614,4276,142,2,331.65,0.2,231.28
9615,4277,136,1,928.76,0.0,511.4
9616,4277,39,3,598.55,0.05,632.5
9617,4278,185,3,539.54,0.0,645.03
9618,4278,112,2,271.23,0.2,130.25
9619,4279,191,1,153.62,0.0,50.6
9620,4279,37,1,413.44,0.05,205.5
9621,4280,126,2,239.83,0.15,144.93
9622,4280,60,1,643.64,0.3,102.3
9623,4281,133,1,893.47,0.2,240.42
9624,4282,51,2,591.25,0.1,584.15
9625,4283,200,1,223.07,0.15,99.98
9626,4284,102,1,163.8,0.0,84.28
9627,4285,162,1,551.2,0.0,330.2
9628,4285,112,2,271.23,0.25,103.12
9629,4286,117,3,97.02,0.3,22.63
9630,4286,190,2,527.6,0.25,361.62
9631,4287,59,1,509.48,0.3,14.61
9632,4287,180,3,679.52,0.0,765.03
9633,4287,155,1,129.84,0.25,22.01
9634,4288,111,1,46.14,0.05,24.65
9635,4289,93,1,302.38,0.25,12.95
9636,4290,172,1,725.55,0.1,315.75
9637,4291,31,1,647.79,0.05,323.04
9638,4292,72,3,635.61,0.25,408.11
9639,4293,100,1,644.39,0.3,142.66
9640,4293,90,1,120.0,0.0,37.32
9641,4294,105,1,553.41,0.05,185.5
9642,4294,194,1,632.39,0.1,296.17
9643,4295,61,2,250.73,0.25,123.63
9644,4296,120,1,79.56,0.05,32.12
9645,4297,90,2,120.0,0.2,26.64
9646,4297,122,1,805.87,0.3,238.22
9647,4298,3,1,589.12,0.1,117.27
9648,4298,120,2,79.56,0.3,24.46
9649,4299,178,1,243.89,0.0,144.73
9650,4299,91,1,963.24,0.3,176.9
9651,4300,176,1,378.49,0.1,129.35
9652,4300,180,1,679.52,0.15,153.08
9653,4301,84,1,574.58,0.1,115.85
9654,4301,17,1,79.24,0.25,-0.84
9655,4301,69,2,596.14,0.15,254.38
9656,4302,125,1,938.93,0.1,437.67
9657,4302,96,3,1064.23,0.15,1399.58
9658,4302,70,1,96.21,0.2,22.72
9659,4303,159,1,413.67,0.0,228.75
9660,4303,145,1,57.55,0.25,19.35
9661,4303,101,1,276.22,0.0,94.22
9662,4304,179,1,127.27,0.2,16.84
9663,4305,22,2,396.08,0.05,175.29
9664,4305,194,2,632.39,0.0,718.82
9665,4305,83,1,26.54,0.0,15.15
9666,4306,199,1,391.08,0.0,126.61
9667,4307,122,2,805.87,0.2,637.61
9668,4307,108,1,268.2,0.05,144.62
9669,4307,157,2,208.01,0.0,108.44
9670,4307,121,2,85.94,0.0,79.18
9671,4308,62,2,285.98,0.2,168.57
9672,4309,174,1,528.99,0.2,25.91
9673,4309,3,1,589.12,0.0,176.18
9674,4310,10,1,303.24,0.0,73.63
9675,4311,104,1,713.08,0.0,410.93
9676,4312,94,2,98.59,0.0,111.38
9677,4312,136,2,928.76,0.1,837.05
9678,4312,89,1,653.72,0.15,209.47
9679,4312,146,2,69.07,0.15,59.88
9680,4312,57,1,892.48,0.0,455.77
9681,4313,78,2,360.84,0.3,49.38
9682,4314,80,1,692.97,0.15,254.26
9683,4314,72,1,635.61,0.25,136.04
9684,4314,197,1,103.44,0.05,25.22
9685,4314,22,1,396.08,0.0,107.45
9686,4314,49,1,514.34,0.0,258.22
9687,4315,150,1,561.25,0.0,288.58
9688,4315,84,1,574.58,0.15,87.12
9689,4316,173,1,762.12,0.0,363.21
9690,4316,196,1,366.82,0.2,94.15
9691,4316,112,2,271.23,0.05,211.62
9692,4317,29,2,452.96,0.0,456.92
9693,4317,167,1,457.26,0.25,155.5
9694,4318,181,2,516.5,0.0,490.2
9695,4319,49,3,514.34,0.2,466.06
9696,4320,154,2,679.28,0.0,565.82
9697,4320,59,1,509.48,0.15,91.03
9698,4321,113,2,1004.01,0.3,570.23
9699,4322,194,2,632.39,0.2,465.86
9700,4322,149,1,60.25,0.05,23.84
9701,4323,165,1,96.58,0.1,40.15
9702,4324,37,1,413.44,0.15,164.15
9703,4325,99,2,938.5,0.3,502.82
9704,4326,191,1,153.62,0.2,19.88
9705,4326,28,1,150.83,0.3,34.65
9706,4326,147,1,743.61,0.3,209.01
9707,4326,25,1,653.92,0.15,201.37
9708,4327,142,1,331.65,0.1,148.81
9709,4328,4,1,487.11,0.05,239.36
9710,4329,110,3,586.81,0.25,554.93
9711,4329,91,1,963.24,0.0,465.87
9712,4330,165,1,96.58,0.25,25.66
9713,4330,14,1,902.38,0.25,311.73
9714,4330,176,1,378.49,0.2,91.5
9715,4330,96,1,1064.23,0.05,572.95
9716,4331,187,1,223.02,0.15,79.6
9717,4332,2,1,326.77,0.1,113.96
9718,4332,150,1,561.25,0.2,176.33
9719,4333,93,2,302.38,0.05,146.86
9720,4333,3,2,589.12,0.0,352.36
9721,4333,25,1,653.92,0.15,201.37
9722,4333,36,2,539.05,0.2,34.06
9723,4334,93,1,302.38,0.3,-2.16
9724,4334,8,2,945.14,0.15,724.02
9725,4334,90,1,120.0,0.2,13.32
9726,4335,138,1,454.06,0.25,68.88
9727,4335,148,1,955.85,0.05,437.35
9728,4336,155,1,129.84,0.05,47.98
9729,4336,79,1,64.7,0.0,25.03
9730,4337,84,1,574.58,0.2,58.39
9731,4337,40,2,1188.68,0.0,1384.94
9732,4337,22,1,396.08,0.0,107.45
9733,4338,109,2,30.29,0.1,26.94
9734,4339,196,2,366.82,0.0,335.02
9735,4339,197,1,103.44,0.05,25.22
9736,4340,26,1,426.48,0.0,208.16
9737,4341,166,1,162.25,0.0,82.29
9738,4342,116,1,620.36,0.3,174.37
9739,4343,57,2,892.48,0.05,822.29
9740,4344,138,1,454.06,0.1,136.98
9741,4345,42,1,344.56,0.0,110.73
9742,4345,64,1,658.39,0.2,204.77
9743,4346,51,2,591.25,0.0,702.4
9744,4347,68,1,641.3,0.15,169.29
9745,4347,163,1,103.04,0.2,33.2
9746,4348,142,1,331.65,0.15,132.22
9747,4348,101,2,276.22,0.0,188.44
9748,4348,106,1,221.41,0.15,72.57
9749,4348,195,2,337.1,0.15,194.45
9750,4348,137,2,407.84,0.05,397.88
9751,4349,84,2,574.58,0.0,346.62
9752,4349,121,2,85.94,0.15,53.4
9753,4350,176,1,378.49,0.15,110.43
9754,4351,28,1,150.83,0.25,42.19
9755,4351,144,1,378.77,0.1,127.59
9756,4352,186,2,493.82,0.3,226.87
9757,4352,28,3,150.83,0.0,239.7
9758,4353,194,3,632.39,0.0,1078.23
9759,4353,163,3,103.04,0.1,130.52
9760,4354,24,1,20.82,0.15,6.39
9761,4354,153,1,592.19,0.25,6.21
9762,4355,1,2,584.36,0.2,231.74
9763,4356,107,1,447.92,0.3,45.34
9764,4356,37,1,413.44,0.15,164.15
9765,4356,102,1,163.8,0.05,76.09
9766,4356,101,2,276.22,0.2,77.95
9767,4357,128,1,337.88,0.15,115.65
9768,4358,91,1,963.24,0.0,465.87
9769,4358,159,1,413.67,0.1,187.38
9770,4359,199,2,391.08,0.05,214.11
9771,4360,144,1,378.77,0.2,89.72
9772,4360,27,3,88.29,0.3,67.75
9773,4360,110,2,586.81,0.0,663.36
9774,4360,47,1,460.0,0.2,170.34
9775,4361,99,2,938.5,0.3,502.82
9776,4362,104,2,713.08,0.3,394.01
9777,4362,56,2,232.67,0.15,136.22
9778,4363,52,1,996.94,0.05,519.44
9779,4363,23,1,195.19,0.05,45.75
9780,4363,169,1,190.02,0.0,57.71
9781,4364,114,1,397.92,0.1,134.65
9782,4364,2,1,326.77,0.1,113.96
9783,4364,42,1,344.56,0.05,93.5
9784,4365,192,1,52.0,0.0,30.64
9785,4365,45,1,796.73,0.2,203.4
9786,4366,179,3,127.27,0.2,50.51
9787,4367,44,1,675.55,0.15,162.15
9788,4367,89,1,653.72,0.3,111.41
9789,4368,70,1,96.21,0.15,27.53
9790,4368,170,1,222.94,0.25,28.93
9791,4368,51,1,591.25,0.3,173.82
9792,4368,31,1,647.79,0.25,193.48
9793,4368,56,1,232.67,0.25,44.84
9794,4369,123,1,465.22,0.2,135.45
9795,4370,125,1,938.93,0.15,390.72
9796,4371,151,2,494.49,0.0,366.46
9797,4371,147,1,743.61,0.3,209.01
9798,4372,190,1,527.6,0.0,312.71
9799,4372,75,1,141.06,0.15,43.42
9800,4372,68,1,641.3,0.15,169.29
9801,4372,39,1,598.55,0.0,240.76
9802,4373,95,2,566.3,0.3,227.58
9803,4374,61,1,250.73,0.2,74.35
9804,4374,80,2,692.97,0.0,716.42
9805,4374,141,1,761.48,0.0,437.3
9806,4374,65,2,939.57,0.2,597.97
9807,4374,2,1,326.77,0.0,146.64
9808,4375,84,3,574.58,0.25,89.0
9809,4375,55,1,73.39,0.15,29.84
9810,4376,6,1,703.95,0.0,261.95
9811,4376,25,1,653.92,0.0,299.46
9812,4376,93,1,302.38,0.1,58.31
9813,4377,90,2,120.0,0.3,2.64
9814,4377,122,1,805.87,0.0,479.98
9815,4377,59,1,509.48,0.0,167.45
9816,4377,49,1,514.34,0.3,103.92
9817,4377,109,1,30.29,0.0,16.5
9818,4378,147,1,743.61,0.0,432.09
9819,4378,96,1,1064.23,0.1,519.74
9820,4379,27,1,88.29,0.15,35.83
9821,4379,80,1,692.97,0.05,323.56
9822,4379,150,1,561.25,0.05,260.52
9823,4379,92,1,565.89,0.0,202.68
9824,4380,120,2,79.56,0.3,24.46
9825,4380,45,1,796.73,0.1,283.08
9826,4380,153,1,592.19,0.3,-23.4
9827,4380,101,1,276.22,0.0,94.22
9828,4380,110,1,586.81,0.3,155.64
9829,4381,36,2,539.05,0.05,195.77
9830,4381,120,1,79.56,0.0,36.1
9831,4382,155,2,129.84,0.1,82.97
9832,4382,9,2,112.42,0.2,75.97
9833,4382,117,1,97.02,0.15,22.1
9834,4383,6,1,703.95,0.2,121.16
9835,4384,67,2,647.26,0.0,754.28
9836,4384,92,1,565.89,0.3,32.91
9837,4384,183,1,552.79,0.05,110.78
9838,4385,46,1,393.07,0.2,81.34
9839,4386,36,2,539.05,0.25,-19.85
9840,4387,53,2,38.13,0.05,17.27
9841,4388,157,1,208.01,0.05,43.82
9842,4388,83,1,26.54,0.2,9.84
9843,4388,16,2,44.1,0.15,10.37
9844,4389,67,1,647.26,0.05,344.78
9845,4389,119,1,807.42,0.0,482.35
9846,4390,194,2,632.39,0.15,529.1
9847,4391,53,1,38.13,0.15,4.82
9848,4392,145,1,57.55,0.15,25.11
9849,4392,120,1,79.56,0.15,24.17
9850,4392,49,2,514.34,0.2,310.7
9851,4392,197,1,103.44,0.2,9.7
9852,4393,98,2,357.22,0.0,351.32
9853,4394,160,1,977.29,0.25,287.12
9854,4394,181,1,516.5,0.0,245.1
9855,4395,23,1,195.19,0.0,55.51
9856,4395,67,2,647.26,0.2,495.38
9857,4395,168,1,426.06,0.0,233.77
9858,4396,23,1,195.19,0.15,26.23
9859,4396,180,1,679.52,0.0,255.01
9860,4397,195,2,337.1,0.0,295.58
9861,4397,41,1,770.66,0.0,303.66
9862,4397,179,1,127.27,0.3,4.11
9863,4397,93,2,302.38,0.0,177.1
9864,4397,74,1,191.16,0.3,55.32
9865,4398,93,2,302.38,0.05,146.86
9866,4399,153,2,592.19,0.1,190.08
9867,4399,82,1,676.62,0.3,176.3
9868,4400,40,1,1188.68,0.25,395.3
9869,4400,84,1,574.58,0.25,29.67
9870,4401,153,1,592.19,0.25,6.21
9871,4401,70,1,96.21,0.15,27.53
9872,4402,42,2,344.56,0.3,14.72
9873,4402,132,1,590.43,0.15,175.32
9874,4403,52,1,996.94,0.15,419.75
9875,4403,138,2,454.06,0.0,364.78
9876,4403,49,1,514.34,0.0,258.22
9877,4403,110,1,586.81,0.0,331.68
9878,4403,126,1,239.83,0.05,96.45
9879,4404,195,2,337.1,0.3,93.32
9880,4405,54,2,1082.75,0.1,970.17
9881,4405,165,1,96.58,0.1,40.15
9882,4406,131,1,859.46,0.15,322.08
9883,4407,199,2,391.08,0.25,57.68
9884,4408,130,1,157.4,0.05,76.34
9885,4409,134,1,347.96,0.0,193.02
9886,4409,52,1,996.94,0.15,419.75
9887,4410,56,2,232.67,0.05,182.75
9888,4410,10,2,303.24,0.15,56.29
9889,4410,160,1,977.29,0.0,531.44
9890,4410,50,1,601.36,0.25,-5.1
9891,4411,74,2,191.16,0.2,148.88
9892,4412,6,1,703.95,0.0,261.95
9893,4412,111,3,46.14,0.1,67.04
9894,4412,137,1,407.84,0.15,158.15
9895,4412,186,1,493.82,0.15,187.51
9896,4413,27,1,88.29,0.0,49.07
9897,4413,5,1,544.75,0.05,279.72
9898,4414,42,2,344.56,0.05,187.0
9899,4414,46,1,393.07,0.15,100.99
9900,4414,27,1,88.29,0.0,49.07
9901,4415,107,1,447.92,0.0,179.72
9902,4415,153,1,592.19,0.1,95.04
9903,4415,132,1,590.43,0.0,263.88
9904,4415,58,2,255.65,0.2,161.5
9905,4416,161,2,607.74,0.0,517.26
9906,4416,35,1,85.19,0.1,23.52
9907,4416,106,1,221.41,0.25,50.43
9908,4417,166,1,162.25,0.15,57.95
9909,4418,159,1,413.67,0.3,104.65
9910,4419,127,2,811.48,0.0,703.38
9911,4419,141,1,761.48,0.15,323.08
9912,4419,129,2,346.58,0.0,346.46
9913,4419,9,1,112.42,0.2,37.99
9914,4420,48,2,1112.65,0.2,791.6
9915,4420,51,1,591.25,0.15,262.51
9916,4421,107,1,447.92,0.05,157.32
9917,4421,157,2,208.01,0.05,87.64
9918,4421,175,1,434.86,0.15,59.78
9919,4422,146,1,69.07,0.05,36.85
9920,4422,117,2,97.02,0.0,73.3
9921,4423,88,1,575.98,0.3,168.75
9922,4423,87,2,625.37,0.2,486.83
9923,4424,42,1,344.56,0.0,110.73
9924,4424,162,2,551.2,0.15,495.04
9925,4425,6,1,703.95,0.0,261.95
9926,4425,174,1,528.99,0.3,-26.99
9927,4426,156,1,726.59,0.15,298.05
9928,4426,21,1,685.17,0.3,89.53
9929,4427,146,1,69.07,0.05,36.85
9930,4427,101,1,276.22,0.0,94.22
9931,4428,166,1,162.25,0.25,41.73
9932,4428,32,1,198.1,0.0,99.17
9933,4428,161,1,607.74,0.0,258.63
9934,4428,146,1,69.07,0.0,40.3
9935,4428,75,1,141.06,0.1,50.47
9936,4429,87,1,625.37,0.15,274.68
9937,4430,102,2,163.8,0.25,86.66
9938,4430,56,1,232.67,0.05,91.38
9939,4431,122,1,805.87,0.3,238.22
9940,4432,152,1,83.35,0.2,23.52
9941,4432,155,1,129.84,0.3,15.52
9942,4432,103,1,358.44,0.3,56.57
9943,4433,69,1,596.14,0.0,216.61
9944,4433,55,2,73.39,0.0,81.7
9945,4433,18,2,136.63,0.2,17.93
9946,4434,194,1,632.39,0.1,296.17
9947,4434,22,2,396.08,0.05,175.29
9948,4435,104,1,713.08,0.1,339.62
9949,4435,188,2,129.24,0.0,110.32
9950,4435,94,1,98.59,0.15,40.9
9951,4436,17,1,79.24,0.05,15.01
9952,4436,170,1,222.94,0.0,84.67
9953,4437,147,1,743.61,0.3,209.01
9954,4437,107,3,447.92,0.15,337.6
9955,4438,157,1,208.01,0.15,23.02
9956,4438,116,2,620.36,0.1,596.89
9957,4439,42,1,344.56,0.1,76.27
9958,4440,197,1,103.44,0.0,30.39
9959,4440,86,1,90.41,0.3,-2.4
9960,4441,109,1,30.29,0.0,16.5
9961,4441,36,2,539.05,0.3,-73.75
9962,4442,12,1,336.42,0.0,154.03
9963,4443,185,1,539.54,0.15,134.08
9964,4443,187,1,223.02,0.1,90.75
9965,4443,159,2,413.67,0.1,374.77
9966,4444,16,1,44.1,0.0,11.8
9967,4445,181,1,516.5,0.1,193.45
9968,4445,62,2,285.98,0.2,168.57
9969,4445,173,2,762.12,0.2,421.57
9970,4446,47,1,460.0,0.2,170.34
9971,4447,35,1,85.19,0.05,27.78
9972,4447,82,1,676.62,0.0,379.29
9973,4448,55,1,73.39,0.2,26.17
9974,4449,75,1,141.06,0.0,64.58
9975,4450,22,1,396.08,0.1,67.84
9976,4450,117,1,97.02,0.05,31.8
9977,4451,180,1,679.52,0.0,255.01
9978,4451,188,1,129.24,0.2,29.31
9979,4451,103,1,358.44,0.0,164.1
9980,4451,136,1,928.76,0.0,511.4
9981,4452,141,1,761.48,0.1,361.15
9982,4452,27,2,88.29,0.2,62.82
9983,4453,67,2,647.26,0.3,365.92
9984,4453,41,1,770.66,0.25,111.0
9985,4454,3,1,589.12,0.25,28.9
9986,4455,4,1,487.11,0.05,239.36
9987,4455,156,1,726.59,0.0,407.04
9988,4456,176,1,378.49,0.25,72.58
9989,4456,82,1,676.62,0.05,345.46
9990,4456,160,1,977.29,0.25,287.12
9991,4457,172,2,725.55,0.05,704.06
9992,4458,154,1,679.28,0.3,79.13
9993,4459,79,1,64.7,0.25,8.86
9994,4459,166,2,162.25,0.3,67.23
9995,4460,197,1,103.44,0.0,30.39
9996,4460,95,1,566.3,0.0,283.68
9997,4461,83,1,26.54,0.0,15.15
9998,4461,59,1,509.48,0.0,167.45
9999,4461,62,1,285.98,0.2,84.28
10000,4462,107,1,447.92,0.1,134.93
10001,4462,70,2,96.21,0.0,83.92
10002,4463,61,1,250.73,0.0,124.5
10003,4464,153,1,592.19,0.1,95.04
10004,4464,107,3,447.92,0.1,404.78
10005,4465,106,1,221.41,0.05,94.71
10006,4466,78,2,360.84,0.0,265.88
10007,4467,158,3,652.92,0.1,975.26
10008,4467,8,1,945.14,0.0,503.78
10009,4468,92,2,565.89,0.15,235.59
10010,4469,182,1,192.42,0.25,50.42
10011,4470,103,1,358.44,0.05,146.18
10012,4471,192,1,52.0,0.0,30.64
10013,4471,78,1,360.84,0.0,132.94
10014,4472,84,1,574.58,0.1,115.85
10015,4473,83,1,26.54,0.25,8.52
10016,4473,186,2,493.82,0.05,473.78
10017,4474,153,3,592.19,0.25,18.64
10018,4474,105,1,553.41,0.05,185.5
10019,4474,91,3,963.24,0.05,1253.12
10020,4475,31,1,647.79,0.0,355.43
10021,4475,172,3,725.55,0.2,729.6
10022,4476,111,1,46.14,0.0,26.96
10023,4477,178,2,243.89,0.0,289.46
10024,4478,11,1,584.44,0.25,102.99
10025,4478,40,1,1188.68,0.0,692.47
10026,4479,116,1,620.36,0.0,360.48
10027,4479,86,1,90.41,0.0,24.72
10028,4479,4,3,487.11,0.1,645.03
10029,4479,28,1,150.83,0.1,64.82
10030,4480,5,1,544.75,0.0,306.96
10031,4481,155,1,129.84,0.2,28.5
10032,4481,161,2,607.74,0.0,517.26
10033,4482,40,1,1188.68,0.2,454.73
10034,4482,187,2,223.02,0.1,181.5
10035,4483,73,1,675.15,0.3,145.25
10036,4483,52,1,996.94,0.25,320.06
10037,4483,100,1,644.39,0.2,207.1
10038,4484,79,1,64.7,0.0,25.03
10039,4484,100,1,644.39,0.3,142.66
10040,4485,50,2,601.36,0.0,290.48
10041,4485,2,1,326.77,0.05,130.3
10042,4486,125,1,938.93,0.3,249.88
10043,4487,185,2,539.54,0.25,160.25
10044,4487,141,1,761.48,0.2,285.0
10045,4487,35,1,85.19,0.25,10.74
10046,4488,146,1,69.07,0.1,33.39
10047,4489,73,1,675.15,0.1,280.28
10048,4489,160,2,977.29,0.15,769.69
10049,4489,25,1,653.92,0.0,299.46
10050,4489,139,3,679.43,0.0,1011.18
10051,4490,140,2,660.28,0.0,783.64
10052,4490,73,1,675.15,0.2,212.77
10053,4490,150,1,561.25,0.0,288.58
10054,4491,129,1,346.58,0.2,103.91
10055,4491,118,1,977.75,0.0,501.62
10056,4491,145,2,57.55,0.2,44.46
10057,4492,173,1,762.12,0.05,325.1
10058,4492,95,1,566.3,0.15,198.73
10059,4493,116,1,620.36,0.0,360.48
10060,4493,136,1,928.76,0.0,511.4
10061,4493,154,1,679.28,0.05,248.95
10062,4493,12,1,336.42,0.25,69.93
10063,4493,141,2,761.48,0.0,874.6
10064,4494,13,1,133.25,0.05,58.01
10065,4495,167,1,457.26,0.05,246.95
10066,4496,161,2,607.74,0.0,517.26
10067,4496,93,1,302.38,0.0,88.55
10068,4496,164,1,246.2,0.0,63.94
10069,4496,147,3,743.61,0.0,1296.27
10070,4497,38,1,122.11,0.05,41.8
10071,4497,51,1,591.25,0.3,173.82
10072,4498,58,1,255.65,0.15,93.53
10073,4499,179,1,127.27,0.05,35.93
10074,4500,159,1,413.67,0.25,125.33
10075,4500,150,2,561.25,0.05,521.03
10076,4501,170,1,222.94,0.25,28.93
10077,4501,118,1,977.75,0.25,257.18
10078,4502,113,2,1004.01,0.05,1072.24
10079,4502,137,1,407.84,0.3,96.98
10080,4503,47,2,460.0,0.2,340.68
10081,4503,34,1,575.89,0.1,168.4
10082,4503,152,1,83.35,0.1,31.86
10083,4504,97,1,232.31,0.0,69.21
10084,4504,87,2,625.37,0.0,736.98
10085,4504,118,2,977.75,0.2,612.14
10086,4505,80,1,692.97,0.3,150.32
10087,4505,174,1,528.99,0.0,131.71
10088,4506,180,1,679.52,0.0,255.01
10089,4506,113,2,1004.01,0.3,570.23
10090,4507,54,1,1082.75,0.0,593.36
10091,4508,61,1,250.73,0.0,124.5
10092,4508,166,3,162.25,0.0,246.87
10093,4509,141,2,761.48,0.0,874.6
10094,4509,30,2,134.37,0.25,92.06
10095,4510,64,1,658.39,0.15,237.69
10096,4510,50,3,601.36,0.25,-15.3
10097,4511,72,1,635.61,0.1,231.38
10098,4511,147,1,743.61,0.0,432.09
10099,4511,87,1,625.37,0.0,368.49
10100,4512,167,1,457.26,0.3,132.63
10101,4512,2,1,326.77,0.1,113.96
10102,4513,29,1,452.96,0.05,205.81
10103,4513,105,3,553.41,0.2,307.46
10104,4513,23,2,195.19,0.1,71.98
10105,4514,134,2,347.96,0.0,386.04
10106,4514,190,2,527.6,0.2,414.38
10107,4514,135,1,786.28,0.05,412.62
10108,4515,51,1,591.25,0.15,262.51
10109,4515,126,1,239.83,0.1,84.46
10110,4516,63,1,996.53,0.0,578.44
10111,4517,187,1,223.02,0.1,90.75
10112,4518,84,1,574.58,0.3,0.94
10113,4519,90,1,120.0,0.2,13.32
10114,4520,127,1,811.48,0.0,351.69
10115,4521,199,2,391.08,0.2,96.79
10116,4521,72,2,635.61,0.1,462.76
10117,4522,28,1,150.83,0.0,79.9
10118,4522,49,2,514.34,0.0,516.44
10119,4522,44,2,675.55,0.0,526.96
10120,4523,167,1,457.26,0.15,201.22
10121,4523,26,1,426.48,0.0,208.16
10122,4523,87,1,625.37,0.3,180.88
10123,4524,31,2,647.79,0.0,710.86
10124,4525,99,1,938.5,0.05,486.03
10125,4526,95,1,566.3,0.2,170.42
10126,4526,64,1,658.39,0.3,138.93
10127,4526,87,1,625.37,0.0,368.49
10128,4527,13,2,133.25,0.05,116.01
10129,4527,138,1,454.06,0.05,159.69
10130,4527,30,2,134.37,0.2,105.49
10131,4528,98,1,357.22,0.25,86.36
10132,4528,102,1,163.8,0.3,35.14
10133,4529,119,2,807.42,0.3,480.25
10134,4529,136,1,928.76,0.25,279.21
10135,4530,176,3,378.49,0.3,160.96
10136,4530,118,1,977.75,0.05,452.73
10137,4531,137,1,407.84,0.25,117.37
10138,4531,59,2,509.48,0.15,182.06
10139,4531,79,3,64.7,0.0,75.09
10140,4532,196,2,366.82,0.25,151.61
10141,4532,190,1,527.6,0.0,312.71
10142,4533,143,2,588.29,0.05,283.33
10143,4533,8,1,945.14,0.0,503.78
10144,4533,48,1,1112.65,0.3,284.54
